modelo,reamostragem,parametros,threshold,atende_recall_1_minimo,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,f1_macro,auc_roc,pr_auc_0,taxa_concessao_indevida,taxa_negacao_indevida,negados_corretamente_tn,concessoes_indevidas_fp,negacoes_indevidas_fn,concedidos_corretamente_tp
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.95,False,0.09867751780264497,0.060059422750424446,0.9964788732394366,0.11329063250600481,0.9950738916256158,0.04361908874973008,0.08357467935457179,0.0984326559302883,0.8350343368785375,0.34037782045530485,0.0035211267605633804,0.9563809112502699,283,1,4429,202
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.85,False,0.09888097660223805,0.059885325971543855,0.9929577464788732,0.11295814139795714,0.9902912621359223,0.04405096091556899,0.08434980359727104,0.0986539724976141,0.8001488742430831,0.26422707933678413,0.007042253521126761,0.955949039084431,282,2,4427,204
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.95,False,0.09949135300101729,0.059736394557823126,0.9894366197183099,0.11267040898155574,0.985781990521327,0.04491470524724681,0.0859149111937216,0.09929266008763868,0.8377247940243491,0.3120379225952927,0.01056338028169014,0.9550852947527532,281,3,4423,208
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.85,False,0.09603255340793489,0.059707812830827864,0.9929577464788732,0.11264230077890952,0.9895833333333334,0.04102785575469661,0.07878913539290898,0.09571571808590926,0.7673315318384069,0.22319026289868052,0.007042253521126761,0.9589721442453034,282,2,4441,190
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.85,False,0.09298067141403865,0.0595187842971718,0.9929577464788732,0.11230585424133811,0.9887005649717514,0.037788814510904774,0.07279534109816972,0.09255059766975392,0.8088935252630011,0.30171798482505674,0.007042253521126761,0.9622111854890952,282,2,4456,175
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': None, 'penalty': 'l2'}",0.9,False,0.08708036622583927,0.05934158104424408,0.9964788732394366,0.1120126657431229,0.9931506849315068,0.031310732023321096,0.06070755704416998,0.08636011139364644,0.7782488496081216,0.24681415862338016,0.0035211267605633804,0.9686892679766789,283,1,4486,145
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.7,False,0.0901322482197355,0.059343434343434344,0.9929577464788732,0.11199364575059571,0.9877300613496932,0.03476570935003239,0.06716729244889445,0.08958046909974508,0.7467343469150032,0.20348565636686683,0.007042253521126761,0.9652342906499676,282,2,4470,161
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.75,False,0.0866734486266531,0.05931670509327185,0.9964788732394366,0.11196834817012859,0.9930555555555556,0.030878859857482184,0.05989528795811518,0.08593181806412188,0.7180536251410428,0.18307860871426046,0.0035211267605633804,0.9691211401425178,283,1,4488,143
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.85,False,0.0821973550356053,0.05922836287799792,1.0,0.11183303799960623,1.0,0.0259123299503347,0.050515680909282254,0.08117435945444423,0.8120797229935433,0.3085412561647113,0.0,0.9740876700496653,284,0,4511,120
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.85,False,0.07934893184130214,0.05905593678519443,1.0,0.11152562340467308,1.0,0.022889224789462318,0.04475406375343044,0.07813984357905177,0.8132050237073488,0.30694830515425225,0.0,0.9771107752105377,284,0,4525,106
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.85,False,0.07995930824008138,0.05890924229808493,0.9964788732394366,0.11124213836477988,0.990990990990991,0.023752969121140142,0.046393926613243354,0.07881803248901162,0.8130886919443676,0.31116930712732643,0.0035211267605633804,0.9762470308788599,283,1,4521,110
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.9,False,0.0750762970498474,0.05879917184265011,1.0,0.11106765741102854,1.0,0.018354567048153747,0.03604749787955895,0.07355757764529375,0.7673315318384069,0.22319026289868052,0.0,0.9816454329518463,284,0,4546,85
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9,False,0.07263479145473041,0.05865344898802148,1.0,0.11080764728833398,1.0,0.015763334053120276,0.031037414965986394,0.07092253112716018,0.8087110440661676,0.2923757898573415,0.0,0.9842366659468798,284,0,4558,73
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.85,False,0.07222787385554426,0.058629232039636665,1.0,0.11076443057722309,1.0,0.015331461887281364,0.0301999149298171,0.07048217275352009,0.7858157365701444,0.25089990645688126,0.0,0.9846685381127186,284,0,4560,71
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.8,False,0.07222787385554426,0.058629232039636665,1.0,0.11076443057722309,1.0,0.015331461887281364,0.0301999149298171,0.07048217275352009,0.7613860663440805,0.2268414050109438,0.0,0.9846685381127186,284,0,4560,71
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.7,False,0.07833163784333673,0.05862785862785863,0.9929577464788732,0.11071849234393404,0.9809523809523809,0.02224141654070395,0.04349662162162162,0.07710755698277783,0.6891565871150026,0.15592816008286856,0.007042253521126761,0.977758583459296,282,2,4528,103
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9,False,0.071617497456765,0.0585929440891273,1.0,0.11069966868056909,1.0,0.014683653638522998,0.028942328154926582,0.06982099841774783,0.810261754070091,0.2988975483790122,0.0,0.985316346361477,284,0,4563,68
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.85,False,0.07141403865717193,0.05858085808580858,1.0,0.11067809820732658,1.0,0.014467717555603542,0.02852277564921243,0.0696004369282695,0.7899930353009875,0.241474595643899,0.0,0.9855322824443965,284,0,4564,67
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.95,False,0.07100712105798576,0.05855670103092783,1.0,0.11063498246980911,1.0,0.01403584538976463,0.02768313458262351,0.06915905852621632,0.8271028676920084,0.29678623751509026,0.0,0.9859641546102353,284,0,4566,65
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.95,False,0.074059003051882,0.05855576246637699,0.9964788732394366,0.11061168653507915,0.9878048780487805,0.017490822716475923,0.03437301082113304,0.0724923486781061,0.8140372139987408,0.27248853117514493,0.0035211267605633804,0.982509177283524,283,1,4550,81
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,False,0.074059003051882,0.05855576246637699,0.9964788732394366,0.11061168653507915,0.9878048780487805,0.017490822716475923,0.03437301082113304,0.0724923486781061,0.7779876733951538,0.25400749473437767,0.0035211267605633804,0.982509177283524,283,1,4550,81
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.9,False,0.0703967446592065,0.058520502781784466,1.0,0.11057037181234183,1.0,0.013388037141006262,0.026422331131472406,0.06849635147190712,0.8001488742430831,0.26422707933678413,0.0,0.9866119628589938,284,0,4569,62
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.85,False,0.0703967446592065,0.058520502781784466,1.0,0.11057037181234183,1.0,0.013388037141006262,0.026422331131472406,0.06849635147190712,0.7884727388298698,0.2558116270154638,0.0,0.9866119628589938,284,0,4569,62
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.8,False,0.06998982706002034,0.058496395468589084,1.0,0.1105273399494065,1.0,0.01295616497516735,0.02558089959496909,0.0680541197721878,0.7827987141158329,0.2577257335416707,0.0,0.9870438350248326,284,0,4571,60
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9,False,0.06917599186164802,0.05844824037867874,1.0,0.11044137662842698,1.0,0.012092420643489527,0.023895882227437593,0.0671686294279323,0.7972455223676327,0.25652673501766265,0.0,0.9879075793565105,284,0,4575,56
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,False,0.06897253306205493,0.05843621399176955,1.0,0.1104199066874028,1.0,0.011876484560570071,0.023474178403755867,0.06694704254557933,0.7754527054358108,0.24125326287284485,0.0,0.9881235154394299,284,0,4576,55
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9,False,0.0681586978636826,0.05838815789473684,1.0,0.11033411033411034,1.0,0.011012740228892247,0.021785561725758223,0.06605983602993427,0.7999044254731585,0.2685636627218775,0.0,0.9889872597711078,284,0,4580,51
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.8,False,0.0681586978636826,0.05838815789473684,1.0,0.11033411033411034,1.0,0.011012740228892247,0.021785561725758223,0.06605983602993427,0.7605227021815626,0.20951666909996977,0.0,0.9889872597711078,284,0,4580,51
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.8,False,0.0681586978636826,0.05838815789473684,1.0,0.11033411033411034,1.0,0.011012740228892247,0.021785561725758223,0.06605983602993427,0.7601372106532522,0.20950867690149072,0.0,0.9889872597711078,284,0,4580,51
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.85,False,0.06795523906408953,0.058376156217882835,1.0,0.11031268207418916,1.0,0.010796804145972791,0.021362956633198035,0.0658378193536936,0.7779321686977837,0.243783402132287,0.0,0.9892031958540272,284,0,4581,50
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.85,False,0.07100712105798576,0.05837458745874587,0.9964788732394366,0.1102883865939205,0.9850746268656716,0.014251781472684086,0.0280970625798212,0.06919272458687085,0.7845695420634367,0.24689211937025893,0.0035211267605633804,0.9857482185273159,283,1,4565,66
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.85,False,0.06754832146490336,0.058352167659749335,1.0,0.11026985051446321,1.0,0.010364931980133881,0.02051720453088267,0.06539352752267294,0.7798550643094152,0.24147225063608116,0.0,0.9896350680198661,284,0,4583,48
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.8,False,0.0671414038657172,0.0583281988087903,1.0,0.11022705220260043,1.0,0.00993305981429497,0.01967072909985033,0.06494889065122537,0.7180536251410428,0.18307860871426046,0.0,0.9900669401857051,284,0,4585,46
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.95,False,0.0669379450661241,0.05831622176591376,1.0,0.11020566550252231,1.0,0.009717123731375513,0.01924721984602224,0.06472644267427227,0.8415447337447269,0.3594843364569401,0.0,0.9902828762686244,284,0,4586,45
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.8,False,0.06653102746693794,0.05829228243021346,1.0,0.11016291698991466,1.0,0.009285251565536601,0.018399657680787333,0.064281287335351,0.7656568866883009,0.22526432682770672,0.0,0.9907147484344634,284,0,4588,43
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1'}",0.7,False,0.06612410986775177,0.058268362741075094,1.0,0.1101202016285382,1.0,0.00885337939969769,0.0175513698630137,0.06383578574577595,0.6795192989072418,0.15039369660535895,0.0,0.9911466206003023,284,0,4590,41
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.95,False,0.06571719226856562,0.05824446267432322,1.0,0.11007751937984496,1.0,0.008421507233858778,0.01670235546038544,0.0633899374201152,0.8249355233104523,0.2982941359616161,0.0,0.9915784927661412,284,0,4592,39
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.95,False,0.06531027466937946,0.05822058220582206,1.0,0.11003487020534676,1.0,0.007989635068019866,0.015852613538988862,0.06294374187216781,0.8236923701570251,0.2973839749821273,0.0,0.9920103649319801,284,0,4594,37
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.8,False,0.06531027466937946,0.05822058220582206,1.0,0.11003487020534676,1.0,0.007989635068019866,0.015852613538988862,0.06294374187216781,0.7794167292678551,0.2425366385447805,0.0,0.9920103649319801,284,0,4594,37
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.95,False,0.06490335707019329,0.05819672131147541,1.0,0.10999225406661503,1.0,0.007557762902180954,0.015002143163309044,0.062497198614962036,0.7941247137326224,0.2661153373913929,0.0,0.9924422370978191,284,0,4596,35
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.95,False,0.06429298067141404,0.058160966618881836,1.0,0.10992839171666344,1.0,0.006909954653422587,0.013725069697619559,0.061826730707141495,0.8418241580773781,0.36589225298566613,0.0,0.9930900453465774,284,0,4599,32
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2'}",0.85,False,0.0636826042726348,0.058125255832992224,1.0,0.10986460348162476,1.0,0.006262146404664219,0.012446351931330472,0.06115547770647761,0.7321092393271309,0.18888382068388176,0.0,0.9937378535953357,284,0,4602,29
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.85,False,0.06286876907426246,0.05807770961145194,1.0,0.1097796675686123,1.0,0.005398402072986396,0.010738831615120275,0.060259249591866286,0.7180536251410428,0.18307860871426046,0.0,0.9946015979270136,284,0,4606,25
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1'}",0.9,False,0.06286876907426246,0.05807770961145194,1.0,0.1097796675686123,1.0,0.005398402072986396,0.010738831615120275,0.060259249591866286,0.7111413894726598,0.17621718118243393,0.0,0.9946015979270136,284,0,4606,25
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,False,0.06266531027466939,0.05806583520752402,1.0,0.1097584541062802,1.0,0.005182465990066941,0.010311493018259935,0.06003497356227007,0.8088935252630011,0.30171798482505674,0.0,0.9948175340099331,284,0,4607,24
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.75,False,0.062258392675483214,0.0580421009605559,1.0,0.10971605176743288,1.0,0.004750593824228029,0.009456264775413711,0.059586158271423294,0.7467343469150032,0.20348565636686683,0.0,0.995249406175772,284,0,4609,22
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.85,False,0.06185147507629705,0.05801838610827375,1.0,0.10967368217802664,1.0,0.004318721658389117,0.008600301010535369,0.059136991594281006,0.7779876733951538,0.25400749473437767,0.0,0.9956812783416109,284,0,4611,20
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.95,False,0.061648016276703965,0.05800653594771242,1.0,0.10965250965250965,1.0,0.004102785575469661,0.008172043010752689,0.05891227633163117,0.8456376349220349,0.3638377334294911,0.0,0.9958972144245304,284,0,4612,19
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,False,0.06144455747711088,0.05799469062691444,1.0,0.1096313453001351,1.0,0.003886849492550205,0.007743600774360078,0.05868747303724759,0.8130886919443676,0.31116930712732643,0.0,0.9961131505074498,284,0,4613,18
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.95,False,0.0612410986775178,0.057982850142915474,1.0,0.10961018911617136,1.0,0.0036709134096307495,0.007314974182444062,0.05846258164930771,0.7673315318384069,0.22319026289868052,0.0,0.9963290865903692,284,0,4614,17
